baseline_modelName,target_isClose,period,GLOBAL_SEED,rmse,mae,r2,n_days,trading_days,skipped_trades,gap_skips,edge_skips,trade_rate,win_days,win_rate,compound_gross_return,total_return,annualized_return,cagr,sharpe_ratio,sortino_ratio,omega_ratio,max_drawdown,calmar_ratio,profit_factor,volatility,risk_free_rate,execution_threshold,max_gap
baseline_LSTM,True,training,3000,17.46913924548373,12.831281720638861,0.9968034103544056,3252,1512,0,0,0,0.46494464944649444,1004,0.6640211640211641,937.0115152947634,6.951385144098893,0.6994903944086939,0.6978619633898451,4.292337107750381,3.847207942243345,3.331187925781533,0.07592300641372132,9.213154581853823,3.331187925781533,0.12549532060885918,0.0,0.0,0.02
baseline_LSTM,True,validating,3000,145.11785015103575,125.2471451561454,0.5097122684416736,747,28,0,0,0,0.03748326639892905,18,0.6428571428571429,0.11943068770196485,0.11589600390522048,0.03879339294777262,0.038892434558737365,0.8503670092344985,0.23400095657581482,2.970304260004679,0.031215145139910118,1.2427747099651745,2.970304260004679,0.04597714478099507,0.0,0.0,0.02
baseline_LSTM,True,testing,3000,366.56172978119787,313.9469480115553,-0.5895934657675568,741,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
baseline_LSTM,True,training,40000,20.936509745660434,15.303449905226591,0.9954085226903826,3252,1524,0,0,0,0.46863468634686345,1000,0.6561679790026247,686.625934030318,6.63830084204774,0.6590849524198674,0.6575673334315639,4.136890557245342,3.848666175264153,3.1912073163191175,0.05987480999251895,11.007716809493287,3.191207316319118,0.12434631015802675,0.0,0.0,0.02
baseline_LSTM,True,validating,40000,161.4160262047399,138.10182004057896,0.39339964905835567,747,30,0,0,0,0.040160642570281124,16,0.5333333333333333,0.06660104022647895,0.06715173218912929,0.021989558746441817,0.022045244469689473,0.5280909802513802,0.15273511987008734,1.912481234715617,0.0312151451399101,0.7044515938619514,1.912481234715617,0.04289714698472706,0.0,0.0,0.02
baseline_LSTM,True,testing,40000,371.4108573746524,323.0260001528762,-0.6319280859601024,741,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
baseline_LSTM,True,training,500000,16.66020557579248,12.40588635096251,0.9970926013314634,3252,1594,0,0,0,0.490159901599016,1048,0.657465495608532,753.9136458785133,6.732281632633641,0.6711309785381432,0.6695805069553096,4.189696393116561,3.8094187766573837,3.1179370060727694,0.10602073892554822,6.330185823449474,3.1179370060727694,0.12451730905062547,0.0,0.0,0.02
baseline_LSTM,True,validating,500000,125.76261911261179,106.31424787692434,0.6317756527926277,747,29,0,0,0,0.038821954484605084,18,0.6206896551724138,0.04917343699009291,0.048467593561078104,0.016325493530270574,0.016366721091228165,0.9222665832473452,0.22829182756368177,2.212308256926015,0.009217679639087706,1.7711066308967909,2.212308256926015,0.017728619671888393,0.0,0.0,0.02
baseline_LSTM,True,testing,500000,264.6821884404911,231.43508066854335,0.17121618752774292,741,1,0,0,0,0.001349527665317139,0,0.0,-0.004828002414001165,-0.004828002414001165,-0.001644534401820108,-0.00164454806221348,-0.5831646179767074,-0.021423087538984538,0.0,0.004828002414001165,-0.34062418797699284,0.0,0.00281552018335161,0.0,0.0,0.02
baseline_LSTM,False,training,10,0.1697393490571588,0.1268962707018375,0.9796259234582531,3252,1737,0,0,0,0.5341328413284133,1616,0.9303396660909614,971436.7744747244,13.89863522626961,1.9105122199955002,1.9048969701145109,9.417875428852177,37.9108018026362,107.47037892922721,0.010672593343532108,179.01105743463228,107.47037892922721,0.11435870244623059,0.0,0.0,0.02
baseline_LSTM,False,validating,10,1.1644261035603987,0.8522069598248735,-0.238429779278009,747,292,0,0,0,0.3908969210174029,171,0.5856164383561644,0.6090129537454982,0.49019650321556374,0.17403957506461087,0.17451154219371645,1.6723981999574178,1.086223053875081,1.6504127521354854,0.08999997287326257,1.9337736391286737,1.6504127521354854,0.09888045506439953,0.0,0.0,0.02
baseline_LSTM,False,testing,10,1.0942482735067531,0.8529239593430704,-0.419456028420258,741,247,0,0,0,0.3333333333333333,136,0.5506072874493927,0.05416574531999485,0.06326357809910965,0.01810103965207266,0.018101191486713075,0.25464395441380494,0.1326607204802777,1.0780740733665206,0.16704532205545744,0.10836005120851745,1.0780740733665206,0.08448949498980139,0.0,0.0,0.02
baseline_LSTM,False,training,200,0.163407125437105,0.12408853829042878,0.9811177019244907,3252,1743,0,0,0,0.5359778597785978,1611,0.9242685025817556,963542.3519851719,13.890382581984618,1.9086724727047781,1.903064090399591,9.415476904635394,51.937684275996794,111.25196252262334,0.006470959157326715,294.95974650739254,111.25196252262334,0.1143199140038431,0.0,0.0,0.02
baseline_LSTM,False,validating,200,1.1631973788935648,0.8383031639181786,-0.23581752873583084,747,295,0,0,0,0.3949129852744311,168,0.5694915254237288,0.3639523020485744,0.327716864428097,0.11038713971464587,0.11067842270115014,1.0242968462140436,0.6160882395142433,1.3617528408706159,0.0975467696319662,1.131632960590341,1.3617528408706159,0.10793266346923652,0.0,0.0,0.02
baseline_LSTM,False,testing,200,1.0547658691828237,0.8318863612874157,-0.31887106351820016,741,265,0,0,0,0.3576248313090418,125,0.4716981132075472,-0.14187450088103848,-0.14143297738239957,-0.05070346878066612,-0.05070387942631671,-0.5428875815256752,-0.309629943414775,0.8585785750152172,0.17501817630362002,-0.2897040173284984,0.8585785750152172,0.08859783500258062,0.0,0.0,0.02
baseline_LSTM,False,training,3000,0.17060202706700855,0.12861780049242025,0.9794183000351522,3252,1716,0,0,0,0.5276752767527675,1597,0.9306526806526807,980258.7507457406,13.907561835905463,1.9125518805106139,1.9069290143516242,9.432395346769484,54.29374991399117,134.3263397914096,0.0034618602785699846,552.4636255108035,134.3263397914096,0.11425599798579897,0.0,0.0,0.02
baseline_LSTM,False,validating,3000,1.1442996210499412,0.823487735813264,-0.19598857062420882,747,320,0,0,0,0.428380187416332,195,0.609375,0.5922302365531331,0.4806978090705173,0.16989411824699352,0.17035404891969352,1.586938182118913,1.012639698469815,1.5689306344764313,0.09638308692665794,1.7626963782169927,1.5689306344764313,0.10218615831425899,0.0,0.0,0.02
baseline_LSTM,False,testing,3000,1.046074928858584,0.8029845317175862,-0.297226436116109,741,304,0,0,0,0.41025641025641024,162,0.5328947368421053,0.08319809429921543,0.09446181020517763,0.027551250309306496,0.027551482480020484,0.32321276983424935,0.19251445757137994,1.0868356543199658,0.10832539313100763,0.25433787510917494,1.0868356543199658,0.09939169240066197,0.0,0.0,0.02
baseline_LSTM,False,training,40000,0.1725326250494259,0.1304405004460733,0.9789498435074113,3252,1642,0,0,0,0.504920049200492,1558,0.9488428745432399,947625.6149639625,13.873629591382906,1.9049205028880496,1.8993261197803228,9.405491769787934,51.29126154009779,180.80605817274767,0.003987308743030689,477.74592479642047,180.80605817274767,0.11430325326238419,0.0,0.0,0.02
baseline_LSTM,False,validating,40000,1.1739199945421661,0.8419466071641856,-0.2587066322906135,747,289,0,0,0,0.3868808567603748,173,0.5986159169550173,0.27674199084536144,0.26043145425980474,0.08590999645562003,0.08613421079619799,0.8438390415434621,0.4703563867966221,1.2988022316624712,0.19448138178351035,0.441738924660932,1.2988022316624712,0.1041151094969832,0.0,0.0,0.02
baseline_LSTM,False,testing,40000,1.0576974661580556,0.8164841417083889,-0.3262125439968506,741,364,0,0,0,0.49122807017543857,186,0.510989010989011,0.02329231838205481,0.040049497512706256,0.007861167787695633,0.007861233396786904,0.12659911705306706,0.08510311994108394,1.0310160942229305,0.15730053843331426,0.049975466492305005,1.0310160942229305,0.10758425766037115,0.0,0.0,0.02
baseline_LSTM,False,training,500000,0.16876889712683957,0.12728033255879315,0.9798582271703408,3252,1734,0,0,0,0.533210332103321,1611,0.9290657439446367,988971.8026254135,13.916439281278425,1.9145498033475778,1.9089194742689286,9.438959904147264,54.413555058409,127.33073959367299,0.004052955435824676,472.3836305784631,127.33073959367299,0.11424941675926406,0.0,0.0,0.02
baseline_LSTM,False,validating,500000,1.1537803729166394,0.8353571646574262,-0.21588867908134746,747,324,0,0,0,0.43373493975903615,186,0.5740740740740741,0.3886649328498921,0.3459848215489223,0.11713374372725172,0.11744375230912851,1.0710929139804182,0.679502486059393,1.3503348425348487,0.22197818714017334,0.5276813241712117,1.3503348425348487,0.10897072476297934,0.0,0.0,0.02
baseline_LSTM,False,testing,500000,1.1123681367668143,0.8786939803164427,-0.46685533225175946,741,201,0,0,0,0.27125506072874495,103,0.5124378109452736,0.022198466146697404,0.030682763531843404,0.007494649850040336,0.007494712388822711,0.13533512552419963,0.06934007112117895,1.04468422084131,0.1467876504643909,0.05105776832267273,1.04468422084131,0.07710211221738582,0.0,0.0,0.02
baseline_ARIMA,False,training,10,1.1888144929143278,0.834594922028094,0.0007378643375134386,3262,1628,0,0,0,0.49908031882280807,826,0.5073710073710074,0.5591290415665744,0.5455852853549711,0.03490565508074761,0.034837882229384665,0.33665447189351244,0.23954494355968187,1.087159190737483,0.4589188331919851,0.07606062893074841,1.087159190737483,0.12519726600517195,0.0,0.0,0.02
baseline_ARIMA,False,validating,10,1.0412747677087397,0.7096262514283951,-0.0019342866596481212,757,136,0,0,0,0.17965653896961692,79,0.5808823529411765,0.18654161152600834,0.17446499578225283,0.05859120570523113,0.0587674949978485,1.21829944384512,0.5261018792477395,1.649137645938686,0.04759400773285614,1.2310626588561728,1.649137645938686,0.047671511223193096,0.0,0.0,0.02
baseline_ARIMA,False,testing,10,0.9201251657475372,0.6970782524699964,-0.0028931354947629995,751,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
baseline_ARIMA,False,training,200,1.1888144929143278,0.834594922028094,0.0007378643375134386,3262,1628,0,0,0,0.49908031882280807,826,0.5073710073710074,0.5591290415665744,0.5455852853549711,0.03490565508074761,0.034837882229384665,0.33665447189351244,0.23954494355968187,1.087159190737483,0.4589188331919851,0.07606062893074841,1.087159190737483,0.12519726600517195,0.0,0.0,0.02
baseline_ARIMA,False,validating,200,1.0412747677087397,0.7096262514283951,-0.0019342866596481212,757,136,0,0,0,0.17965653896961692,79,0.5808823529411765,0.18654161152600834,0.17446499578225283,0.05859120570523113,0.0587674949978485,1.21829944384512,0.5261018792477395,1.649137645938686,0.04759400773285614,1.2310626588561728,1.649137645938686,0.047671511223193096,0.0,0.0,0.02
baseline_ARIMA,False,testing,200,0.9201251657475372,0.6970782524699964,-0.0028931354947629995,751,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
baseline_ARIMA,False,training,3000,1.1888144929143278,0.834594922028094,0.0007378643375134386,3262,1628,0,0,0,0.49908031882280807,826,0.5073710073710074,0.5591290415665744,0.5455852853549711,0.03490565508074761,0.034837882229384665,0.33665447189351244,0.23954494355968187,1.087159190737483,0.4589188331919851,0.07606062893074841,1.087159190737483,0.12519726600517195,0.0,0.0,0.02
baseline_ARIMA,False,validating,3000,1.0412747677087397,0.7096262514283951,-0.0019342866596481212,757,136,0,0,0,0.17965653896961692,79,0.5808823529411765,0.18654161152600834,0.17446499578225283,0.05859120570523113,0.0587674949978485,1.21829944384512,0.5261018792477395,1.649137645938686,0.04759400773285614,1.2310626588561728,1.649137645938686,0.047671511223193096,0.0,0.0,0.02
baseline_ARIMA,False,testing,3000,0.9201251657475372,0.6970782524699964,-0.0028931354947629995,751,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
baseline_ARIMA,False,training,40000,1.1888144929143278,0.834594922028094,0.0007378643375134386,3262,1628,0,0,0,0.49908031882280807,826,0.5073710073710074,0.5591290415665744,0.5455852853549711,0.03490565508074761,0.034837882229384665,0.33665447189351244,0.23954494355968187,1.087159190737483,0.4589188331919851,0.07606062893074841,1.087159190737483,0.12519726600517195,0.0,0.0,0.02
baseline_ARIMA,False,validating,40000,1.0412747677087397,0.7096262514283951,-0.0019342866596481212,757,136,0,0,0,0.17965653896961692,79,0.5808823529411765,0.18654161152600834,0.17446499578225283,0.05859120570523113,0.0587674949978485,1.21829944384512,0.5261018792477395,1.649137645938686,0.04759400773285614,1.2310626588561728,1.649137645938686,0.047671511223193096,0.0,0.0,0.02
baseline_ARIMA,False,testing,40000,0.9201251657475372,0.6970782524699964,-0.0028931354947629995,751,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
baseline_ARIMA,False,training,500000,1.1888144929143278,0.834594922028094,0.0007378643375134386,3262,1628,0,0,0,0.49908031882280807,826,0.5073710073710074,0.5591290415665744,0.5455852853549711,0.03490565508074761,0.034837882229384665,0.33665447189351244,0.23954494355968187,1.087159190737483,0.4589188331919851,0.07606062893074841,1.087159190737483,0.12519726600517195,0.0,0.0,0.02
baseline_ARIMA,False,validating,500000,1.0412747677087397,0.7096262514283951,-0.0019342866596481212,757,136,0,0,0,0.17965653896961692,79,0.5808823529411765,0.18654161152600834,0.17446499578225283,0.05859120570523113,0.0587674949978485,1.21829944384512,0.5261018792477395,1.649137645938686,0.04759400773285614,1.2310626588561728,1.649137645938686,0.047671511223193096,0.0,0.0,0.02
baseline_ARIMA,False,testing,500000,0.9201251657475372,0.6970782524699964,-0.0028931354947629995,751,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
baseline_BuyAndHold,False,training,10,1.1895434661625648,0.8343431871996195,-0.00048799336376892377,3262,3261,0,0,0,0.9996934396076027,1679,0.5148727384237963,1.331388067276047,1.0769871552611778,0.06757749178506645,0.06744424939914984,0.441307361189705,0.4313074310097893,1.082454280930039,0.443638441258952,0.1523256000839238,1.082454280930039,0.18853237393656844,0.0,0.0,0.02
baseline_BuyAndHold,False,validating,10,1.0412354479202202,0.7095458342269183,-0.0018586195991059373,757,756,0,0,0,0.9986789960369881,418,0.5529100529100529,0.4146926234116757,0.3877718599184946,0.12241730690978159,0.12279645065398204,0.7834185471933404,0.7332600738671555,1.156380559126674,0.18220816418626676,0.6718541260568187,1.156380559126674,0.16477339949898062,0.0,0.0,0.02
baseline_BuyAndHold,False,testing,10,0.9201251657475372,0.6970782524699964,-0.0028931354947629995,751,750,0,0,0,0.9986684420772304,402,0.536,0.4427783633803053,0.3983050034614397,0.13088865200405708,0.13082516639489805,0.9169512085303849,0.8925387816157369,1.1651257466330731,0.20430367714606895,0.6406573480832503,1.1651257466330731,0.1457572408239148,0.0,0.0,0.02
baseline_BuyAndHold,False,training,200,1.1895434661625648,0.8343431871996195,-0.00048799336376892377,3262,3261,0,0,0,0.9996934396076027,1679,0.5148727384237963,1.331388067276047,1.0769871552611778,0.06757749178506645,0.06744424939914984,0.441307361189705,0.4313074310097893,1.082454280930039,0.443638441258952,0.1523256000839238,1.082454280930039,0.18853237393656844,0.0,0.0,0.02
baseline_BuyAndHold,False,validating,200,1.0412354479202202,0.7095458342269183,-0.0018586195991059373,757,756,0,0,0,0.9986789960369881,418,0.5529100529100529,0.4146926234116757,0.3877718599184946,0.12241730690978159,0.12279645065398204,0.7834185471933404,0.7332600738671555,1.156380559126674,0.18220816418626676,0.6718541260568187,1.156380559126674,0.16477339949898062,0.0,0.0,0.02
baseline_BuyAndHold,False,testing,200,0.9201251657475372,0.6970782524699964,-0.0028931354947629995,751,750,0,0,0,0.9986684420772304,402,0.536,0.4427783633803053,0.3983050034614397,0.13088865200405708,0.13082516639489805,0.9169512085303849,0.8925387816157369,1.1651257466330731,0.20430367714606895,0.6406573480832503,1.1651257466330731,0.1457572408239148,0.0,0.0,0.02
baseline_BuyAndHold,False,training,3000,1.1895434661625648,0.8343431871996195,-0.00048799336376892377,3262,3261,0,0,0,0.9996934396076027,1679,0.5148727384237963,1.331388067276047,1.0769871552611778,0.06757749178506645,0.06744424939914984,0.441307361189705,0.4313074310097893,1.082454280930039,0.443638441258952,0.1523256000839238,1.082454280930039,0.18853237393656844,0.0,0.0,0.02
baseline_BuyAndHold,False,validating,3000,1.0412354479202202,0.7095458342269183,-0.0018586195991059373,757,756,0,0,0,0.9986789960369881,418,0.5529100529100529,0.4146926234116757,0.3877718599184946,0.12241730690978159,0.12279645065398204,0.7834185471933404,0.7332600738671555,1.156380559126674,0.18220816418626676,0.6718541260568187,1.156380559126674,0.16477339949898062,0.0,0.0,0.02
baseline_BuyAndHold,False,testing,3000,0.9201251657475372,0.6970782524699964,-0.0028931354947629995,751,750,0,0,0,0.9986684420772304,402,0.536,0.4427783633803053,0.3983050034614397,0.13088865200405708,0.13082516639489805,0.9169512085303849,0.8925387816157369,1.1651257466330731,0.20430367714606895,0.6406573480832503,1.1651257466330731,0.1457572408239148,0.0,0.0,0.02
baseline_BuyAndHold,False,training,40000,1.1895434661625648,0.8343431871996195,-0.00048799336376892377,3262,3261,0,0,0,0.9996934396076027,1679,0.5148727384237963,1.331388067276047,1.0769871552611778,0.06757749178506645,0.06744424939914984,0.441307361189705,0.4313074310097893,1.082454280930039,0.443638441258952,0.1523256000839238,1.082454280930039,0.18853237393656844,0.0,0.0,0.02
baseline_BuyAndHold,False,validating,40000,1.0412354479202202,0.7095458342269183,-0.0018586195991059373,757,756,0,0,0,0.9986789960369881,418,0.5529100529100529,0.4146926234116757,0.3877718599184946,0.12241730690978159,0.12279645065398204,0.7834185471933404,0.7332600738671555,1.156380559126674,0.18220816418626676,0.6718541260568187,1.156380559126674,0.16477339949898062,0.0,0.0,0.02
baseline_BuyAndHold,False,testing,40000,0.9201251657475372,0.6970782524699964,-0.0028931354947629995,751,750,0,0,0,0.9986684420772304,402,0.536,0.4427783633803053,0.3983050034614397,0.13088865200405708,0.13082516639489805,0.9169512085303849,0.8925387816157369,1.1651257466330731,0.20430367714606895,0.6406573480832503,1.1651257466330731,0.1457572408239148,0.0,0.0,0.02
baseline_BuyAndHold,False,training,500000,1.1895434661625648,0.8343431871996195,-0.00048799336376892377,3262,3261,0,0,0,0.9996934396076027,1679,0.5148727384237963,1.331388067276047,1.0769871552611778,0.06757749178506645,0.06744424939914984,0.441307361189705,0.4313074310097893,1.082454280930039,0.443638441258952,0.1523256000839238,1.082454280930039,0.18853237393656844,0.0,0.0,0.02
